sex,age,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,c_charge_desc,is_recid,priors_count.1,jail_time
Female,48,Greater than 45,African-American,0,0,0,0,(F3),Tampering With Physical Evidence,1,0,61020
Male,45,Greater than 45,Caucasian,0,0,0,6,(F3),arrest case no charge,0,6,20940
Male,24,Less than 25,African-American,0,0,0,1,(M1),Battery,0,1,23940
Male,77,Greater than 45,African-American,0,0,0,1,(M2),Driving License Suspended,1,1,27600
Male,21,Less than 25,African-American,0,2,2,2,(F3),Grand Theft in the 3rd Degree,1,2,240
Male,46,Greater than 45,Caucasian,0,0,0,11,(F3),arrest case no charge,1,11,23040
Male,54,Greater than 45,African-American,0,0,0,4,(F1),Sex Batt Faml/Cust Vict 12-17Y,1,4,5760
Male,54,Greater than 45,Caucasian,0,0,0,3,(F3),Manufacture Cannabis,0,3,57780
Male,26,25 - 45,African-American,0,0,0,15,(F2),arrest case no charge,0,15,83520
Male,23,Less than 25,African-American,0,1,1,8,(F3),Burglary Structure Unoccup,1,8,6600
Male,27,25 - 45,Hispanic,0,0,0,1,(F7),arrest case no charge,0,1,82800
Male,21,Less than 25,Caucasian,0,0,0,2,(F3),arrest case no charge,0,2,43980
Female,38,25 - 45,Caucasian,0,0,0,0,(M1),DUI Property Damage/Injury,0,0,84060
Male,39,25 - 45,Caucasian,0,0,0,2,(F3),arrest case no charge,0,2,29880
Male,35,25 - 45,Hispanic,0,0,0,13,(F3),Driving While License Revoked,0,13,10680
Male,20,Less than 25,African-American,0,0,1,1,(F2),arrest case no charge,0,1,22080
Male,29,25 - 45,African-American,0,0,0,1,(M1),Battery,1,1,82980
Male,30,25 - 45,African-American,1,0,0,9,(M1),Viol Prot Injunc Repeat Viol,1,9,24600
Male,29,25 - 45,African-American,0,0,0,2,(F3),arrest case no charge,0,2,71400
Male,41,25 - 45,African-American,0,0,0,6,(F2),Poss Cocaine/Intent To Del/Sel,1,6,5760
Male,32,25 - 45,African-American,0,0,0,1,(M1),Battery,0,1,5340
Male,48,Greater than 45,African-American,0,0,0,12,(M2),arrest case no charge,0,12,47760
Male,39,25 - 45,Caucasian,0,0,0,2,(F3),arrest case no charge,0,2,34800
Male,52,Greater than 45,African-American,0,0,0,0,(M1),Battery,1,0,4200
Male,30,25 - 45,Caucasian,0,0,0,0,(F3),Grand Theft in the 3rd Degree,0,0,70200
Male,31,25 - 45,African-American,0,1,0,3,(F3),Grand Theft in the 3rd Degree,1,3,72960
Male,30,25 - 45,Caucasian,0,0,0,2,(F3),arrest case no charge,0,2,15480
Male,22,Less than 25,Caucasian,0,0,3,1,(F3),Possession Of Alprazolam,1,1,18600
Male,44,25 - 45,African-American,0,0,0,3,(M1),Petit Theft $100- $300,0,3,4380
Male,56,Greater than 45,African-American,0,0,0,4,(M1),Battery,1,4,6060
Female,46,Greater than 45,Caucasian,0,0,0,0,(M1),DUI Level 0.15 Or Minor In Veh,0,0,74160
Female,52,Greater than 45,Caucasian,0,0,0,23,(F3),arrest case no charge,1,23,31620
Male,29,25 - 45,African-American,0,0,0,7,(F3),Poss Tetrahydrocannabinols,1,7,4260
Female,26,25 - 45,African-American,0,0,0,0,(M1),Battery,0,0,78420
Female,22,Less than 25,African-American,0,0,0,0,(F3),Grand Theft in the 3rd Degree,0,0,72480
Male,32,25 - 45,Hispanic,0,0,0,1,(F3),Uttering Forged Credit Card,0,1,82200
Male,32,25 - 45,Hispanic,0,0,0,0,(M1),Driving Under The Influence,0,0,23520
Male,39,25 - 45,African-American,0,0,0,8,(F1),Lewd or Lascivious Molestation,0,8,16440
Male,35,25 - 45,African-American,0,0,0,9,(F3),Possession of Cannabis,0,9,17100
Male,26,25 - 45,African-American,0,0,0,1,(M1),Battery,0,1,19620
Male,27,25 - 45,African-American,0,0,0,1,(F3),Crim Use of Personal ID Info,1,1,51360
Male,27,25 - 45,African-American,0,0,0,5,(F3),arrest case no charge,1,5,7980
Male,42,25 - 45,African-American,0,0,0,24,(F3),Possession of Cocaine,0,24,22140
Female,34,25 - 45,Caucasian,0,0,0,10,(F3),Possession of Cocaine,1,10,78300
Female,34,25 - 45,Caucasian,0,0,0,10,(F3),Possession of Cocaine,1,10,78300
Male,29,25 - 45,African-American,3,0,1,5,(F3),arrest case no charge,0,5,81060
Male,53,Greater than 45,Caucasian,0,0,0,0,(M1),Battery,0,0,32280
Male,47,Greater than 45,African-American,0,0,0,21,(F3),arrest case no charge,1,21,31320
Male,27,25 - 45,African-American,0,0,0,2,(M2),Posses/Disply Susp/Revk/Frd DL,0,2,53400
Male,27,25 - 45,Hispanic,0,0,0,6,(F3),arrest case no charge,1,6,13860
Male,24,Less than 25,African-American,0,0,0,0,(F3),Tamper With Witness/Victim/CI,0,0,60
Female,32,25 - 45,African-American,0,0,0,0,(M1),Battery,1,0,22680
Male,28,25 - 45,Hispanic,0,0,0,8,(M1),Possess Cannabis/20 Grams Or Less,1,8,61020
Male,25,25 - 45,African-American,0,0,1,5,(F3),arrest case no charge,1,5,79200
Male,22,Less than 25,Caucasian,0,0,1,2,(M1),Battery,1,2,74640
Male,43,25 - 45,Caucasian,0,0,0,4,(M2),Susp Drivers Lic 1st Offense,0,4,5640
Male,52,Greater than 45,African-American,0,0,0,7,(F3),Possession of Cocaine,1,7,79800
Male,21,Less than 25,African-American,0,0,0,2,(F3),Tampering With Physical Evidence,1,2,80280
Male,21,Less than 25,African-American,0,0,0,2,(F3),Tampering With Physical Evidence,1,2,80280
Male,28,25 - 45,African-American,0,1,0,11,(F3),Burglary Conveyance Unoccup,1,11,59160
Male,21,Less than 25,African-American,0,0,0,1,(F3),Carrying Concealed Firearm,1,1,84960
Female,47,Greater than 45,Caucasian,0,0,0,0,(M1),Battery,0,0,61800
Male,26,25 - 45,Hispanic,0,0,0,0,(F3),Grand Theft in the 3rd Degree,0,0,16380
Male,50,Greater than 45,Caucasian,0,0,0,0,(M1),Battery,0,0,9660
Male,23,Less than 25,Caucasian,0,1,0,4,(M1),Battery,1,4,71040
Male,20,Less than 25,Caucasian,0,0,0,0,(F3),Possession of Cannabis,0,0,21360
Male,31,25 - 45,African-American,0,0,0,1,(M1),Battery,0,1,13620
Male,34,25 - 45,Caucasian,0,0,0,1,(M1),Battery,0,1,75060
Male,32,25 - 45,African-American,0,0,0,0,(M1),Possession of Cannabis,0,0,54480
Female,50,Greater than 45,Caucasian,0,0,0,0,(M1),Driving Under The Influence,1,0,19740
Male,27,25 - 45,African-American,0,0,0,1,(M1),Burglary Unoccupied Dwelling,0,1,83220
Female,26,25 - 45,African-American,0,1,0,4,(F3),arrest case no charge,0,4,10500
Male,27,25 - 45,African-American,1,0,0,4,(F3),Aggravated Assault W/Dead Weap,1,4,64200
Male,27,25 - 45,African-American,1,0,0,4,(F3),Aggravated Assault W/Dead Weap,1,4,64200
Male,29,25 - 45,Caucasian,0,0,0,0,(F3),Aggravated Assault W/dead Weap,1,0,84960
Male,21,Less than 25,African-American,0,0,0,2,(F3),arrest case no charge,0,2,86160
Male,30,25 - 45,Caucasian,0,0,0,11,(M2),Reckless Driving,1,11,73200
Male,70,Greater than 45,African-American,0,0,0,0,(F2),Aggrav Battery w/Deadly Weapon,0,0,86160
Male,24,Less than 25,Caucasian,0,0,1,4,(F3),Possession of Cocaine,0,4,7320
Male,47,Greater than 45,Other,0,0,0,4,(F3),Felony Petit Theft,0,4,72420
Male,57,Greater than 45,Caucasian,0,0,0,1,(F2),arrest case no charge,0,1,85800
Male,58,Greater than 45,African-American,0,0,0,0,(M1),DUI Level 0.15 Or Minor In Veh,0,0,33780
Male,32,25 - 45,African-American,0,0,0,0,(M1),Battery,0,0,57120
Male,27,25 - 45,African-American,2,0,0,14,(F3),False Imprisonment,1,14,55020
Male,28,25 - 45,African-American,0,0,0,5,(F3),Driving While License Revoked,1,5,18660
Male,24,Less than 25,African-American,0,5,1,15,(F2),Deliver Cocaine,1,15,5700
Male,45,Greater than 45,African-American,0,0,0,1,(F3),arrest case no charge,1,1,5640
Male,50,Greater than 45,Caucasian,0,0,0,0,(M1),DUI - Enhanced,0,0,13980
Female,30,25 - 45,African-American,0,0,0,15,(F3),Possession of Cocaine,1,15,69540
Male,25,25 - 45,Hispanic,0,0,0,1,(F7),arrest case no charge,1,1,75840
Male,46,Greater than 45,Hispanic,0,0,0,0,(F3),Grand Theft in the 3rd Degree,0,0,6660
Female,43,25 - 45,Caucasian,0,0,0,0,(F3),Grand Theft in the 3rd Degree,0,0,12420
Male,43,25 - 45,Caucasian,0,0,0,0,(F3),Grand Theft in the 3rd Degree,1,0,7500
Male,24,Less than 25,Caucasian,0,0,0,0,(F3),arrest case no charge,1,0,58980
Male,20,Less than 25,Caucasian,0,0,0,2,(F3),Pos Cannabis W/Intent Sel/Del,0,2,61560
Male,34,25 - 45,African-American,0,0,0,10,(F3),Aggravated Assault W/dead Weap,0,10,6600
Male,56,Greater than 45,Hispanic,0,0,0,2,(F3),arrest case no charge,0,2,3780
Male,33,25 - 45,Caucasian,0,0,0,0,(M1),Battery,0,0,74460
Male,26,25 - 45,Caucasian,0,0,0,2,(F3),Possession Burglary Tools,0,2,14280
Male,31,25 - 45,Caucasian,0,0,0,0,(F3),Possession Of Methamphetamine,0,0,82260
Male,23,Less than 25,African-American,0,0,3,1,(F3),Grand Theft in the 3rd Degree,1,1,29580
Male,60,Greater than 45,Hispanic,0,0,0,1,(F3),Workers Compensation Fraud,0,1,72360
Male,39,25 - 45,African-American,0,0,0,0,(F7),Kidnapping / Domestic Violence,0,0,6300
Male,50,Greater than 45,African-American,0,0,0,4,(F3),Driving While License Revoked,1,4,74700
Male,25,25 - 45,Hispanic,0,0,0,0,(M1),Felony Battery (Dom Strang),0,0,4740
Female,22,Less than 25,African-American,0,0,0,0,(M1),Battery,0,0,21360
Female,25,25 - 45,African-American,0,0,0,0,(M1),Battery,0,0,84960
Male,32,25 - 45,African-American,0,0,0,0,(M1),Battery,0,0,4680
Male,20,Less than 25,Caucasian,0,0,0,0,(F3),Possession of Cocaine,0,0,1560
Female,21,Less than 25,African-American,0,1,0,2,(F3),Crimin Mischief Damage $1000+,0,2,2880
Male,28,25 - 45,Caucasian,0,0,0,1,(F3),Resist Officer w/Violence,0,1,80460
Male,20,Less than 25,Caucasian,0,0,0,1,(F3),Possession of Cannabis,0,1,83580
Male,54,Greater than 45,African-American,0,0,0,12,(M1),Battery,1,12,2040
Male,22,Less than 25,African-American,0,0,0,11,(F3),Grand Theft in the 3rd Degree,0,11,67620
Female,27,25 - 45,African-American,0,0,0,2,(F3),Felony Petit Theft,1,2,3240
Female,27,25 - 45,African-American,0,0,0,2,(F3),Felony Petit Theft,1,2,3240
Male,45,Greater than 45,Caucasian,0,0,0,5,(F3),Possession of Methadone,1,5,1020
Male,34,25 - 45,African-American,3,1,0,13,(F3),arrest case no charge,1,13,9480
Female,55,Greater than 45,Caucasian,0,0,0,0,(F3),Battery on a Person Over 65,0,0,5340
Male,24,Less than 25,African-American,0,0,0,0,(M1),Battery,0,0,57540
Male,20,Less than 25,African-American,0,0,1,0,(F3),Possession of Cocaine,1,0,13980
Male,20,Less than 25,African-American,0,0,1,0,(F3),Possession of Cocaine,1,0,13980
Female,24,Less than 25,African-American,3,0,0,7,(F3),arrest case no charge,0,7,6240
Male,46,Greater than 45,African-American,1,0,0,10,(F3),Possession of Cocaine,0,10,4560
Male,36,25 - 45,Caucasian,0,0,0,1,(M1),DUI Level 0.15 Or Minor In Veh,0,1,83340
Male,37,25 - 45,African-American,0,0,0,5,(M1),Battery,1,5,38880
Male,39,25 - 45,African-American,0,0,0,0,(F3),Possession Burglary Tools,0,0,70380
Female,34,25 - 45,Caucasian,0,0,0,1,(M1),Battery,0,1,7380
Female,41,25 - 45,African-American,0,0,0,2,(F3),Aggravated Assault W/dead Weap,1,2,48480
Male,21,Less than 25,African-American,0,0,0,1,(F3),arrest case no charge,1,1,62460
Male,38,25 - 45,Caucasian,0,0,0,0,(F3),Tamper With Victim,0,0,68880
Male,22,Less than 25,African-American,0,0,0,3,(F2),Burglary Unoccupied Dwelling,1,3,65820
Male,24,Less than 25,African-American,0,0,0,0,(F3),Grand Theft in the 3rd Degree,0,0,9240
Male,42,25 - 45,Caucasian,0,0,0,8,(F3),Agg Fleeing and Eluding,0,8,2880
Female,23,Less than 25,African-American,0,0,0,0,(M1),Battery,1,0,70740
Female,40,25 - 45,African-American,0,0,0,1,(F3),Aggravated Assault W/dead Weap,0,1,61200
Male,19,Less than 25,African-American,3,0,0,2,(F7),arrest case no charge,1,2,17640
Male,20,Less than 25,Caucasian,0,0,0,0,(M1),Battery,0,0,59280
Male,57,Greater than 45,African-American,0,0,0,3,(F2),arrest case no charge,0,3,77580
Female,44,25 - 45,Caucasian,0,0,0,0,(F3),Grand Theft in the 3rd Degree,1,0,64920
Male,20,Less than 25,African-American,0,0,0,0,(M2),Assault,1,0,8220
Male,27,25 - 45,African-American,0,0,1,1,(F2),arrest case no charge,0,1,79020
Male,34,25 - 45,Caucasian,0,0,0,3,(M1),Battery,0,3,86220
Male,53,Greater than 45,Caucasian,0,0,0,0,(M1),Battery,0,0,6900
Female,34,25 - 45,Caucasian,0,0,0,7,(M1),Battery,0,7,84900
Male,57,Greater than 45,African-American,0,0,0,8,(F2),Burglary Unoccupied Dwelling,0,8,20760
Male,27,25 - 45,African-American,0,0,0,5,(M2),Driving License Suspended,0,5,73440
Male,29,25 - 45,African-American,0,0,0,0,(F3),Fraudulent Use of Credit Card,0,0,11580
Male,20,Less than 25,Caucasian,0,0,0,0,(M1),Battery,1,0,75240
Male,20,Less than 25,African-American,0,0,0,0,(F3),Possession of Cannabis,0,0,27240
Male,28,25 - 45,Caucasian,0,0,0,1,(F3),Poss Pyrrolidinovalerophenone,1,1,3180
Male,29,25 - 45,African-American,0,0,0,9,(F2),arrest case no charge,1,9,65160
Male,29,25 - 45,African-American,0,0,0,9,(F2),arrest case no charge,1,9,65160
Male,21,Less than 25,African-American,0,0,0,0,(F3),Felony Battery,1,0,70860
Male,45,Greater than 45,African-American,0,0,0,4,(M2),Driving License Suspended,1,4,71580
Female,24,Less than 25,African-American,0,0,0,2,(F3),Grand Theft in the 3rd Degree,1,2,86220
Male,60,Greater than 45,African-American,0,0,0,15,(F3),Felony Battery (Dom Strang),1,15,3420
Male,43,25 - 45,African-American,1,0,0,8,(F2),arrest case no charge,1,8,47400
Male,21,Less than 25,Other,0,0,0,0,(F3),Possession of Cocaine,1,0,71100
Female,24,Less than 25,African-American,0,0,0,0,(F3),Resist Officer w/Violence,0,0,20040
Male,23,Less than 25,African-American,0,1,0,3,(F3),Possession Of Clonazepam,1,3,4260
Male,27,25 - 45,Caucasian,0,0,0,0,(F3),Grand Theft in the 3rd Degree,0,0,10620
Male,24,Less than 25,Caucasian,0,0,0,0,(F3),Pos Cannabis W/Intent Sel/Del,0,0,73200
Male,31,25 - 45,African-American,0,1,0,6,(M1),Battery,1,6,70620
Female,21,Less than 25,Caucasian,1,0,0,1,(F6),arrest case no charge,0,1,72840
Female,23,Less than 25,Hispanic,0,0,0,0,(M1),Battery,0,0,5340
Male,22,Less than 25,African-American,0,0,0,0,(F2),Dealing in Stolen Property,1,0,14640
Female,46,Greater than 45,African-American,0,0,0,4,(F7),arrest case no charge,0,4,84180
Male,53,Greater than 45,African-American,0,0,0,3,(M1),arrest case no charge,0,3,7440
Male,54,Greater than 45,Caucasian,0,0,0,0,(F3),Battery on Law Enforc Officer,0,0,30360
Female,26,25 - 45,Caucasian,0,0,0,2,(F3),Possession Of Heroin,0,2,21180
Female,37,25 - 45,Caucasian,0,0,0,5,(F3),Grand Theft in the 3rd Degree,1,5,23220
Female,35,25 - 45,African-American,0,0,0,7,(F3),arrest case no charge,1,7,86040
Male,20,Less than 25,African-American,0,0,0,0,(F3),"Poss 3,4 Methylendioxpyrovlerone",0,0,15060
Female,53,Greater than 45,African-American,0,0,0,0,(F2),Dealing in Stolen Property,0,0,36480
Male,26,25 - 45,African-American,0,0,0,9,(M2),Petit Theft,1,9,76620
Male,26,25 - 45,African-American,0,0,0,9,(M2),Petit Theft,1,9,76620
Male,48,Greater than 45,African-American,0,0,0,7,(M2),Susp Drivers Lic 1st Offense,1,7,27840
Male,19,Less than 25,African-American,0,0,0,0,(M1),Battery,0,0,9780
Male,63,Greater than 45,African-American,0,0,0,22,(M1),Trespass Struct/Convey Occupy,1,22,38340
Female,56,Greater than 45,African-American,0,0,0,2,(M1),Driving Under The Influence,1,2,73080
Male,47,Greater than 45,Other,0,0,0,1,(F3),Felony Battery (Dom Strang),0,1,6120
Male,25,25 - 45,African-American,0,0,0,6,(F3),"Poss 3,4 MDMA (Ecstasy)",1,6,9840
Male,25,25 - 45,African-American,0,0,0,6,(F3),"Poss 3,4 MDMA (Ecstasy)",1,6,9840
Female,49,Greater than 45,Caucasian,0,0,0,0,(F3),Resist Officer w/Violence,0,0,69120
Male,34,25 - 45,Caucasian,0,0,0,0,(M2),Susp Drivers Lic 1st Offense,1,0,81720
Male,21,Less than 25,African-American,0,0,0,0,(M1),Battery,1,0,4140
Male,23,Less than 25,Caucasian,0,0,0,0,(F3),Trespassing/Construction Site,1,0,70080
Male,57,Greater than 45,Caucasian,0,0,0,0,(F3),arrest case no charge,0,0,77700
Male,29,25 - 45,Caucasian,0,1,0,8,(F3),arrest case no charge,1,8,55200
Male,48,Greater than 45,African-American,0,0,0,10,(F3),Burglary Conveyance Unoccup,0,10,86160
Female,34,25 - 45,Other,0,0,0,0,(F3),Felony Battery (Dom Strang),1,0,36780
Female,34,25 - 45,Other,0,0,0,0,(F3),Felony Battery (Dom Strang),1,0,36780
Male,25,25 - 45,Caucasian,0,0,0,5,(F3),Possession of Oxycodone,1,5,5040
Male,25,25 - 45,Caucasian,0,0,0,5,(F3),Possession of Oxycodone,1,5,5040
Female,42,25 - 45,African-American,0,0,0,1,(F3),Felony Driving While Lic Suspd,0,1,50640
Male,51,Greater than 45,African-American,0,0,0,1,(F3),Possession of Cocaine,0,1,17040
Male,31,25 - 45,Other,0,1,0,5,(M1),Battery,0,5,25560
Male,53,Greater than 45,African-American,0,0,0,13,(M1),arrest case no charge,0,13,71340
Female,43,25 - 45,African-American,0,0,0,6,(F3),Grand Theft in the 3rd Degree,0,6,13800
Female,25,25 - 45,Caucasian,0,0,0,0,(M1),Driving Under The Influence,0,0,11640
Male,34,25 - 45,African-American,0,0,0,0,(F3),Carrying Concealed Firearm,0,0,9360
Female,27,25 - 45,Caucasian,0,0,0,2,(F3),Grand Theft in the 3rd Degree,1,2,1620
Male,40,25 - 45,African-American,0,1,0,10,(F1),Arson in the First Degree,0,10,18780
Male,51,Greater than 45,African-American,0,0,0,0,(M2),Operating W/O Valid License,0,0,70500
Male,26,25 - 45,Caucasian,0,0,0,1,(M2),Operating W/O Valid License,0,1,86340
Male,47,Greater than 45,African-American,0,0,0,5,(F3),Possession of Cocaine,0,5,12480
Male,27,25 - 45,Caucasian,0,1,2,5,(M1),Battery,0,5,67560
Male,22,Less than 25,Caucasian,0,0,1,0,(F3),Grand Theft in the 3rd Degree,0,0,78120
Female,36,25 - 45,Caucasian,0,0,0,0,(F3),Possession of Cocaine,0,0,1380
Male,57,Greater than 45,Caucasian,0,0,0,1,(M1),Battery,0,1,22320
Female,36,25 - 45,Hispanic,0,0,0,1,(M1),Battery,0,1,33780
Male,41,25 - 45,Caucasian,0,0,0,4,(F3),Possession Of Heroin,1,4,73320
Male,53,Greater than 45,Hispanic,0,0,0,1,(F3),Felony Driving While Lic Suspd,0,1,7920
Male,36,25 - 45,Caucasian,0,0,0,2,(F3),arrest case no charge,0,2,240
Male,21,Less than 25,African-American,0,0,0,2,(F3),Grand Theft in the 3rd Degree,0,2,27660
Male,25,25 - 45,African-American,0,3,1,6,(M1),Viol Prot Injunc Repeat Viol,0,6,66480
Male,27,25 - 45,Hispanic,0,0,0,1,(F3),Possession of Hydrocodone,1,1,21240
Female,31,25 - 45,Hispanic,0,0,0,2,(F3),Drivg While Lic Suspd/Revk/Can,1,2,9180
Male,24,Less than 25,African-American,0,0,1,7,(M2),Prowling/Loitering,1,7,35700
Male,52,Greater than 45,Caucasian,0,0,0,0,(F3),Possession Of Methamphetamine,0,0,19500
Male,33,25 - 45,Caucasian,0,0,0,0,(M1),Battery,0,0,83700
Male,21,Less than 25,African-American,0,0,0,2,(F3),Grand Theft in the 3rd Degree,0,2,79920
Female,44,25 - 45,Caucasian,0,0,0,3,(F3),Poss Pyrrolidinovalerophenone,1,3,18600
Male,46,Greater than 45,Caucasian,0,0,0,0,(F3),Aggravated Assault W/dead Weap,1,0,70560
Female,28,25 - 45,African-American,0,0,0,1,(F3),Grand Theft (Motor Vehicle),0,1,68940
Female,28,25 - 45,Caucasian,0,0,0,0,(F2),Agg Battery Cause Bodily,0,0,16560
Female,55,Greater than 45,Caucasian,0,0,0,1,(F3),Organized Fraud,0,1,48660
Male,28,25 - 45,African-American,1,0,0,5,(F3),arrest case no charge,1,5,82440
Male,66,Greater than 45,African-American,0,0,0,5,(F3),Possession of Cocaine,1,5,58320
Male,30,25 - 45,Hispanic,0,0,0,0,(F3),Neglect Child / No Bodily Harm,0,0,84600
Male,20,Less than 25,Caucasian,0,0,0,0,(M1),Possess Cannabis/20 Grams Or Less,0,0,73800
Male,27,25 - 45,African-American,0,0,0,2,(F3),Driving While License Revoked,0,2,73440
Female,24,Less than 25,Other,0,0,0,0,(F3),Grand Theft in the 3rd Degree,0,0,17880
Male,25,25 - 45,African-American,0,0,0,3,(F2),Aggravated Battery / Pregnant,1,3,69660
Male,53,Greater than 45,Caucasian,0,0,0,0,(F3),Possession of Cocaine,0,0,21960
Male,35,25 - 45,Hispanic,0,0,0,1,(F3),Felony Driving While Lic Suspd,0,1,78420
Female,52,Greater than 45,Caucasian,0,0,0,0,(M1),Battery,0,0,56220
Male,34,25 - 45,Hispanic,0,0,0,1,(F7),Possess/Use Weapon 1 Deg Felon,0,1,23820
Male,42,25 - 45,Caucasian,0,0,0,5,(F3),Felony Battery (Dom Strang),0,5,13080
Male,30,25 - 45,Hispanic,0,0,0,8,(F1),arrest case no charge,0,8,2100
Male,31,25 - 45,Caucasian,0,0,0,8,(M1),Battery,0,8,18360
Male,47,Greater than 45,African-American,0,0,0,15,(F3),arrest case no charge,0,15,82020
Female,39,25 - 45,African-American,0,0,0,1,(F2),arrest case no charge,0,1,63720
Male,47,Greater than 45,Other,0,0,0,1,(F3),arrest case no charge,0,1,24540
Male,28,25 - 45,Hispanic,0,0,0,1,(F2),Aggravated Battery,0,1,86160
Female,41,25 - 45,African-American,0,0,0,7,(F3),Possession of Cannabis,1,7,10260
Male,26,25 - 45,African-American,0,0,0,0,(F3),Crim Use of Personal ID Info,0,0,4800
Male,25,25 - 45,African-American,0,0,0,2,(M2),Operating W/O Valid License,1,2,76560
Female,31,25 - 45,African-American,0,0,0,1,(F3),arrest case no charge,0,1,17220
Female,50,Greater than 45,African-American,0,0,0,0,(F3),Grand Theft in the 3rd Degree,0,0,4680
Male,24,Less than 25,African-American,0,0,0,2,(F3),arrest case no charge,0,2,120
Male,55,Greater than 45,Hispanic,0,0,0,0,(M1),Battery,0,0,51540
Male,22,Less than 25,African-American,0,0,0,2,(F3),Grand Theft Dwell Property,1,2,13080
Female,29,25 - 45,Other,0,0,0,2,(M1),Battery,1,2,73380
Male,25,25 - 45,African-American,0,0,0,7,(F3),Burglary Conveyance Unoccup,1,7,14100
Male,50,Greater than 45,Caucasian,0,0,0,18,(M1),Petit Theft $100- $300,1,18,72720
Male,50,Greater than 45,Hispanic,0,0,0,5,(F3),Felony Driving While Lic Suspd,1,5,78780
Female,20,Less than 25,Caucasian,0,0,0,0,(M1),Battery,1,0,74040
Male,56,Greater than 45,Caucasian,0,0,0,5,(MO3),arrest case no charge,1,5,73860
Male,56,Greater than 45,Caucasian,0,0,0,5,(MO3),arrest case no charge,1,5,73860
Male,19,Less than 25,African-American,0,0,0,0,(F3),arrest case no charge,0,0,85800
Male,25,25 - 45,African-American,0,0,0,5,(F3),Pos Cannabis W/Intent Sel/Del,1,5,84480
Female,48,Greater than 45,African-American,0,0,0,1,(F3),Possess Controlled Substance,0,1,62460
Male,21,Less than 25,African-American,0,0,0,1,(F2),Burglary Unoccupied Dwelling,0,1,72960
Male,31,25 - 45,Caucasian,0,0,0,2,(M1),Battery,1,2,58500
Male,35,25 - 45,Caucasian,0,0,0,0,(M2),Expired DL More Than 6 Months,0,0,12720
Male,25,25 - 45,Hispanic,0,0,0,6,(M1),Battery,1,6,84360
Male,34,25 - 45,African-American,0,0,0,2,(F3),Carrying Concealed Firearm,1,2,78060
Male,32,25 - 45,African-American,0,0,0,0,(F2),Aggravated Battery / Pregnant,0,0,59460
